Albrecht Präzision GmbH & Co. KG	Albrecht Präzision GmbH & Co. KG	Antoniusstr. 25	Moritz Kächele	Uwe Rolf
Roland Ensle GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Alu T&V Wagner u. Freimann GmbH & Co. KG	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Willi Christner GmbH & Co. KG Funkenerosionstechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Wolfgang Veit	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Morgenstern	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Volk GmbH Schweißfachbetrieb Mechanische Werkstatt	Volk GmbH Schweißfachbetrieb-Mechanische Werkstatt		<Not Found>	<Not Found>
Rainer Barthold Mech. Fertigung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Walter Möck GmbH Maschinen + Werkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Josef Leippert Mechanische Schmiedewerkstatt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schön-Federn u. Drahtbiegeteile GmbH & Co. KG	Schön Federn und Drahtbiegeteile GmbH & Co. KG	Kohlstetterstr. 1	Claus-Dieter Schön	<Not Found>
Jürgen Rupp Feinwerkmechanik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ruess Metallbau Inh. Thomas Staudinger e. K.	Reinhold Ruess Metallbau Inh. Thomas Staudinger e.K.	Göppingen	Thomas Staudinger	<Not Found>
Schlosserei Bernd Schmelzle	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Helmut Bihr GmbH Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Paul Hofmann GmbH Schlosserei und Blitzableiterbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau-Konstruktionstechnik Othmar Frainer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Walter Schlosserei - Rolladenbau e.K.	Walter Schlosserei und Rolladenbau e.K.	Eislingen/Fils	<Not Found>	<Not Found>
Buchele GmbH Türen + Tore	<Not Found>	<Not Found>	<Not Found>	<Not Found>
A. Kraus GmbH Feinwerkmechanik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Leutz GbR Metallbau-Schlosserei-Schmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede Kurt Schmid	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Martin Zaiser Schmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Otto Hummel Maschinenbaumechanik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
AG Maschinenservice Inh. Joachim Großmann e. K.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Wittmann GmbH Zahnradfabrik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Dieter Kallinger Funkenerosionstechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Gerd & Werner Kühnle GBR Mechan. Werkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Heinrich Linsenmaier KG	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Persichella Metallverarbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Rathgeber Metallbau Paul Josef Rathgeber	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Kampke	<Not Found>	<Not Found>	<Not Found>	<Not Found>
BS Metallbautechnik Birsan Übübol Metallbaumeister	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Stahlbau- u. Anlagenmontagen Retzlaff GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Heinz Seitz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Rolf Schäffler	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Stahlbau Bühler	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Andreas Wild	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Gräber	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ernst Robert Wolf Werkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
G. u. K. Frank GmbH Formen und Werkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
FRASCH GmbH & Co. KG Maschinenbau - Fördertechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Stahl-Metallbau Schmid GmbH	Walter Schmid, Stahl- und Metallbau GmbH	Jakob-Schmid-Str. 3	Erwin Brunmeier	Walter Schmid
Gutjahr GmbH Sondermaschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hermann Driendl GmbH + Co. KG Zerspanungstechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hablizel GmbH & Co. KG Automatendreherei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Metallbau Kohlhaas	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Aman + Quattlender GbR Blech am Bau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Martin Dieterich	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Plankenhorn GmbH Maschinenbau Metallbearbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Braun Pulverbeschichtungen Inh. Thomas Parzen e.K.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Chromik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Buck GmbH	Schlosserei Buck GmbH	Richthofenstr. 18	Bernd Buck	<Not Found>
Landmaschinen Braitinger GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Werner Schmid	<Not Found>	<Not Found>	<Not Found>	<Not Found>
LASSLOP GmbH Schlosserei - Apparatebau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Claus Mollenkopf	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Röhm Bau- und Kunstschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Formen- und Werkzeugbau Otto Knaup GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Georg Mack GmbH & Co. KG Präzision in Metall	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Scharpf Treppen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Axel Kaiser Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Weimper u. Baumann GmbH Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Starz Metallbau kreativ und kompetent	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Reese + Fischer GmbH + Co. KG NAPOLEON-Werkzeuge	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Amon Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bauschlosserei Bolsinger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hägele u. Böhm GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hartmut Fürst Hufbeschlag	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schrimpf Werkzeug- u. Vorrichtungsbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bayer Metallgestaltung & Kunstschmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kuchler Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Hans-Willy Csader	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallverarbeitung Ulrich Dannbacher	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Wachter-Mechanik Inh. Werner Wachter	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bau- und Kunstschmiede Karl Kolb	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Fürst Klaus Stahl- u. Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiedekunst u. Metallgestaltung Emil Schneider e.K. Inh. W. Ribnitzky	<Not Found>	<Not Found>	<Not Found>	<Not Found>
KMS-Metall GmbH Fertigungstechnik	Szabo GmbH Fertigungstechnik	Otto-Wels-Str. 16	Kaufmann Christian Szabo	<Not Found>
Löcher GmbH Werkzeuge und Präzisionsteile	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Oscar Gelbmann GmbH	Oscar Gelbmann GmbH Metallverarbeitung	In der Waage 12	<Not Found>	<Not Found>
Wilhelm Mahler Stahl- und Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Reinhold Frank GmbH & Co. KG Sondermaschinen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Rudolf Mangold GmbH Stahl- und Metallbau	Rudolf Mangold Stahl- und Metallbau GmbH		<Not Found>	<Not Found>
Holzbau Binz GmbH & Co. KG	Holzbau Binz GmbH & Co.KG	Am Limes 40	<Not Found>	<Not Found>
Stahlbau Schlosserei Rudolf Kurz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Manfred Bäuerle Edelstahlwerkstatt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei-Metallbau Josef Egetenmeyer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Erich Waibel Büroorganisation	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mössner Tore und Türen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Berufsvorbereitungswerk Ostalb gGmbh	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Wörner Metallbearbeitung GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Willi Haug	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Druckguss-Drehteile Bernd König	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Bruno Kinzler	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Titze e.K. Inh. Steffen Titze	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei-Metallbau Bernd Schuster	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hudelmaier Zuführtechnik, Sortiertechnik & Komplettlösungen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hermann Kleesattel Obermeister	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Hans Eiberger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mohl Metall- und Kunststofftechnik GbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hans Jung Montagebetrieb/Torservice	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Harald Körner Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Wolfgang Fricke Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
E.Mangold Inh. H. Baßler Schlosserei Edelstahlverarbeitung Stahlbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Gebr. Schulz GbR Metallwarenfabrik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
VSM-Metallbau e. K. Inh. Viktor Steinhauer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Riedmüller Schlosserei-Metallbau e.K Kompetenz in Metall	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Ullrich Padutsch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schweiß Technik Wieslauf GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mech. Werkstätte Friedrich Pfeil	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Torsten Heyny Schlosserei Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Jürgen Wochinger Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ron Horwath Feinwerkmechanik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Konnerth & Co. GbR Inh.Hans Konnerth u. Klaus Ziegenbalg	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei-Metallbau Thomas Ebinger	Thomas Ebinger Schlosserei + Metallbau	Dr.-Hockertz-Str. 4	Thomas Ebinger	<Not Found>
Ikker Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schindler & Rube GmbH + Co. KG Feinwerkmechanik, Landmaschinenwerkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mayr + Hönes GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Härer Tiefbohrungen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Alexander Hardt Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Lutz GmbH Tiefbohrungen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosser Probst e.K. Inh. Ralf Wolfer	Schlosser Probst e.K. Inh. Ralf Wolfer	Heugasse 20	Ralf Wolfer	<Not Found>
Schlosserei Peter Rubant	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schweizer Maschinen- und Vorrichtungsbau GmbH	Schweizer Maschinen- und Vorrichtungsbau GmbH	Teckstr. 39	Diplom-Ingenieur FH Jochen Karl Schweizer	<Not Found>
Hemminger Maschinenbau GmbH	Hemminger Maschinenbau GmbH	Ostfildern	Gerhard Hemminger	<Not Found>
Martin Weith Metall Beratung und Service	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Emil Arnold GmbH & Co.KG Mech. Werkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Walter Müller	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Roeckle Neigungsmesstechnik e.K.	Roeckle Neigungsmesstechnik e.K.	Lichtäckerstr. 11	Christian Röckle	<Not Found>
Metallbau Schlosserei Roland Marx	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Resch Schlosserei Edelstahldesign Freude an Metall	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ayse Kaygun	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mirac Yapar  Schlosserei Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallgestaltung Gustav Kenngott	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Reinhard Fritzsch Metallbau-Montagen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Beck GmbH Apparate-, Rohrleitungsbau und Schweißtechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei - Metallbau Prosi & Reif, Inh. A.Reif	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Tortechnik Sahan	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei - Metallbau Hans Ocker	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Projecta Inh. Stefan Kummer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Blum	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Frankentore e.K. Yücel Cetin	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Helmut Geisler Hydraulik + Pneumatikservice	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werner Mitsch GmbH Blechbearbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
ILLIG Maschinenbau GmbH & Co. KG	ILLIG Maschinenbau GmbH & Co. KG	Robert-Bosch-Str. 10	Ralf Werner Pacius	Oliver Wolff
Karl-Hermann Bauer Metallbau / Kunstschmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Max Brüttinger GmbH Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Heinz Neumann GmbH	Heinz Neumann GmbH	Heiner-Fleischmann-Str. 7	Heinz Neumann	Torsten Wilhelm Hösker
Draht-Buchäckert GmbH	DRAHT - Buchäckert GmbH		<Not Found>	<Not Found>
Waagen-Bau Eugen Lauf	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Zander Metallbau	Verwaltungsgesellschaft Zander Metallbau mbH	Schulstr. 141-143	Eckhard Zander	Marcus Zander
MBO Metallbau Obersulm GmbH & Co. KG Stahl-Alu-Glaskonstruktionen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Tor- und Antriebssysteme Arthur Nesensohn	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schauer Maschinenbau e. K.	Schauer Maschinenbau e.K.	Schafwiesenstr. 9	Siegmar Schauer	<Not Found>
Leihenseder Schlosserei Kunstschmiede - Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Zanon GmbH Zerspanungstechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlinger & Schock GbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hoffer & Ryrych GmbH Stahl- und Hallenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Honecker Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
WISTA GmbH Perforating Tools and Machines	<Not Found>	<Not Found>	<Not Found>	<Not Found>
AluStar Sergio Emilio Pignataro Fußballtore & Mehr	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schiele GmbH Thermoplastik u. Formenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Siegfried Kempe GmbH Apparate- und Behälterbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Manfred Hagenbuch KG CNC-Bearbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Sawall Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Nunzio Celentano Garagentore-Metallbau-Türen-Montagen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Rudolf Rieker GmbH Induktionshärterei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Heinz Röhrich Metall- u. Schweißtechnik GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kretschmar GmbH & Co. KG Formen - Werkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Jochen Adelhelm Landtechnik Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hirsekorn Metall- und Glasdesign	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ulrich Gurt Metallbau und Kunstschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Klaus Schumacher GmbH Mechan. Werkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werner Schaffert Sonnenschutz + Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Brettacher Industriebau GmbH	Brettacher Industriebau GmbH	Langenbrettach	<Not Found>	<Not Found>
Baierl GmbH Werkzeug- u. Apparatebau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Baumgärtner & Schulz Metallbau GbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Grammel GmbH Werkzeug- und Formenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hans Hermann Mechanische Werkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mack Metallbau GmbH	Mack Metallbau GmbH	Adolf-Heim-Str. 19	Michael Hammelehle	Thomas Rehländer
Reichert Metallverarbeitungs GmbH	Udo Reichardt Metallverarbeitung e. K.	55767 Niederhambach	Udo Reichardt	<Not Found>
HL-Transporte Snjezana Loncar	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mechanische Werkstätte Jürgen Sinn	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Till Metall Jörg Till	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Tritthardt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Merima Präzisions- Werkzeugbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Richard Wagner GmbH Maschinen- u. Vorrichtungsbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Ewald Burkhardt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmitt GmbH Werkzeug- u. Formenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ruchser Fensterbaumaschinen GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Martin Wöhr Fertigungstechnik GmbH & Co. KG	Wöhr Fertigungstechnik GmbH & Co. KG	Schleicherweg 20	Norman Wöhr	Martin Wöhr
Schlosserei Reiner Bahm	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Matthias Meidlinger GmbH Mech. Fertigung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei & Metallbau Baumann Michael Baumann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Assmann GmbH Sonderfahrzeuge	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Nagy GmbH & Co. KG	Nagy GmbH & Co. KG	Im Vorderen Burgfeld 11	Stefan Nagy	Kornelia Nagy
Werkzeugbau Saur GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schunk GmbH & Co.KG Spann- und Greiftechnik	Schunk GmbH & Co. KG Spann- und Greiftechnik	Bahnhofstr. 106-134	Jochen Ehmer	Thilo Karl Morlock
Heinz Altmann GmbH Leichtmetallgießerei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Gerhard Haug Schmiede/Landmaschinen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Marcel Dröschel MD Montagen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Via sambua design Andreas Buyer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Eugen Lägler GmbH Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Klaus Sigmund Landmaschinen-Gartengeräte-Bauschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Suevia Haiges GmbH & Co. Maschinenfabrik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Erich Grau GmbH Stanzwerk für Elektrobleche	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Götz GmbH Schlosserei & Toranlagen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Hilmar Conz GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Jochen Obenland	<Not Found>	<Not Found>	<Not Found>	<Not Found>
PROSEN GmbH Fertigungstechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werner Mitschele GmbH Tieflochbohren	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kurt Schäfer Metallbau Inh. Jens Schulz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau MAS GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Beck GmbH Stahl- u. Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werner Hofmeyer Werkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
PreTec GmbH & Co. KG	PreTec GmbH & Co. KG	Rodbachstr. 41	Claudia Preßler	Claudia Preßler-Durst
Hilligardt GmbH Mechan. Werkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei und Stahlbau  Walter Fröhlcke	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Walter Krause GmbH	WALTER K R A U S E GMBH	Karlstr. 7	Peter Klaus Martin Krause	Frank Hermann Walter Krause
Peter Erhardt GmbH Dreherei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Helmut Ehle Schmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hartmut Wörz Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Hans Schöllmann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Josef Gruchmann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ilshofener Treppenbau Gebr. Abel GmbH	Ilshofener Treppenbau Gebrüder Abel GmbH	Eckartshäuserstr. 7	<Not Found>	<Not Found>
Schlosserei Fritz Heinz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Friedrich Schoch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Frank Nachtigall GmbH Mech. Werkstatt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Gerhard Kellermann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau ALWICO Hesterberg GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Walter Schenk GmbH Edelstahl- und Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
XP STEFFEN Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlauch Metalltechnik Friedrich Schlauch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Sozialth.Lebens-u.Arbeitsgemeinschaft Weckelweiler Metallwerkstatt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Stoll GmbH Maschinenbau	Stoll GmbH Maschinenbau	Kirchberg an der Jagst-Gaggstatt	<Not Found>	<Not Found>
Landmaschinen-Metallverb. Ernst Präuner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
E. Zimmermann GmbH Metallbearbeitung und Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Montagebau Karl Göbel e. K.	Montagebau Karl Göbel e.K.	Pfaffenmühlweg 86	Marco Göbel	<Not Found>
Klaus Schmid Schlosserei + Treppenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Joachim Britz Treppen- und Geländerbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Bernd Günther	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Scheu Design & Technik GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hofmann Metallbau GmbH	Metallbau Hofmann GmbH	Str. der Bergarbeiter 6B	Heidrun Hofmann	Constanze Hantke
Günther Luksch Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Klaus Dürr	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Landmaschinen Karl-Heinz Feucht	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Otto Ambrosch Schlosserei und Schmiedewerkstatt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
